image_name,success_attempt,status,total_time_seconds
frame_00747.png,1,success,99.0128
frame_00746.png,1,success,75.8248
frame_00748.png,1,success,95.2825
frame_00749.png,1,success,95.3375
frame_00750.png,1,success,91.5618
frame_00751.png,1,success,83.8382
frame_00753.png,1,success,84.041
frame_00752.png,1,success,83.8452
frame_00754.png,1,success,84.0208
frame_00756.png,1,success,91.5826
frame_00755.png,1,success,87.9098
frame_00759.png,1,success,91.9563
frame_00758.png,1,success,91.777
frame_00757.png,1,success,95.6947
frame_00762.png,1,success,92.5566
frame_00761.png,1,success,91.5052
frame_00760.png,1,success,91.648
frame_00765.png,1,success,91.2712
frame_00763.png,1,success,91.4281
frame_00764.png,1,success,95.1246
frame_00768.png,1,success,83.7125
frame_00767.png,1,success,83.8509
frame_00766.png,1,success,84.0251
frame_00771.png,1,success,79.9849
frame_00770.png,1,success,83.7587
frame_00769.png,1,success,83.7605
frame_00774.png,1,success,91.8028
frame_00773.png,1,success,91.4028
frame_00772.png,1,success,91.4491
frame_00776.png,1,success,80.0489
frame_00777.png,1,success,84.063
frame_00775.png,1,success,91.7178
frame_00779.png,1,success,84.1803
frame_00780.png,1,success,84.1371
frame_00778.png,1,success,84.0407
frame_00783.png,1,success,83.9696
frame_00781.png,1,success,84.0715
frame_00782.png,1,success,84.1798
frame_00784.png,1,success,84.0021
frame_00785.png,1,success,83.9434
frame_00786.png,1,success,83.7447
frame_00787.png,1,success,83.9048
frame_00788.png,1,success,83.952
frame_00789.png,1,success,84.0084
frame_00791.png,1,success,87.7409
frame_00792.png,1,success,83.995
frame_00790.png,1,success,87.8334
frame_00794.png,1,success,84.0894
frame_00795.png,1,success,83.8532
frame_00793.png,1,success,84.1885
frame_00796.png,1,success,83.9147
frame_00797.png,1,success,84.1668
frame_00798.png,1,success,84.1777
frame_00801.png,1,success,91.817
frame_00799.png,1,success,95.7076
frame_00800.png,1,success,84.1914
frame_00802.png,1,success,84.0794
frame_00804.png,1,success,95.7411
frame_00803.png,1,success,84.0952
frame_00805.png,1,success,95.9799
frame_00806.png,1,success,87.8006
frame_00807.png,1,success,87.6736
frame_00810.png,1,success,87.5409
frame_00808.png,1,success,87.6425
frame_00809.png,1,success,87.7406
frame_00811.png,1,success,91.5931
frame_00813.png,1,success,88.0448
frame_00812.png,1,success,99.15
frame_00816.png,1,success,87.6211
frame_00815.png,1,success,91.719
frame_00814.png,1,success,91.8244
frame_00818.png,1,success,87.8241
frame_00819.png,1,success,87.7115
frame_00817.png,1,success,91.7126
